"","day","temp","visib","wdsp","prcp","sndp","fog","NUM_CRIMES"
"878",7,63.4,9.8,6.7,0.26,999.9,0,0.621103117505995
"879",1,67,9.9,5.2,0,999.9,0,0.393285371702638
"880",2,70.1,10,10.6,0.01,999.9,0,0.544364508393285
"881",3,66,10,9.7,0,999.9,0,0.654676258992806
"882",4,64.8,10,8.3,0,999.9,0,0.47242206235012
"883",5,67.1,10,5.3,0,999.9,0,0.824940047961631
"884",6,71.9,10,5.4,0,999.9,0,0.719424460431655
"885",7,75.2,10,6.2,0,999.9,0,0.676258992805755
"886",1,81,10,7.3,0,999.9,0,0.669064748201439
"887",2,71.3,10,9,0,999.9,0,0.467625899280576
"888",3,64.8,10,12.1,0,999.9,0,0.6810551558753
"889",4,67,10,10,0,999.9,0,0.589928057553957
"890",5,70.4,10,4.3,0,999.9,0,0.546762589928058
"891",6,75.6,10,8.6,0.05,999.9,0,0.65947242206235
"892",7,76.1,9.9,12.3,0.02,999.9,0,0.585131894484412
"893",1,82.1,10,13.8,0,999.9,0,0.652278177458034
"894",2,84.7,10,11.8,0,999.9,0,0.477218225419664
"895",3,80.3,10,6.7,0,999.9,0,0.637889688249401
"896",4,77.7,9.1,7.4,0.05,999.9,1,0.546762589928058
"897",5,77.2,10,7.9,1.05,999.9,0,0.676258992805755
"898",6,77.8,10,9.4,0.06,999.9,0,0.705035971223022
"899",7,80.5,10,9.1,0.02,999.9,0,0.683453237410072
"900",1,75.6,10,10.8,0.03,999.9,0,0.587529976019185
"901",2,70.7,10,8.1,0,999.9,0,0.489208633093525
"902",3,66.6,10,8.8,0.23,999.9,0,0.62589928057554
"903",4,68.5,10,5.8,0.01,999.9,0,0.587529976019185
"904",5,79.3,10,10.1,0,999.9,0,0.666666666666667
"905",6,76.7,9.4,10.4,0.02,999.9,0,0.565947242206235
"906",7,70,10,11.6,0.01,999.9,0,0.666666666666667
"907",1,65.4,10,11,0,999.9,0,0.613908872901679
"908",2,64.7,10,10.5,0,999.9,0,0.589928057553957
"909",3,65.3,10,6,0,999.9,0,0.551558752997602
"910",4,69.8,9.9,10.6,0,999.9,0,0.398081534772182
"911",5,76.2,9.9,11.5,0.24,999.9,0,0.563549160671463
"912",6,73.7,8.8,6,0.21,999.9,0,0.568345323741007
"913",7,76.3,10,8.8,0.01,999.9,0,0.94484412470024
"914",1,75.4,10,7.4,0,999.9,0,0.573141486810552
"915",2,75.2,10,6.6,0,999.9,0,0.772182254196643
"916",3,74.5,10,7.9,0.01,999.9,0,0.611510791366906
"917",4,78.3,8.8,6.4,0,999.9,0,0.760191846522782
"918",5,82.2,9.9,5.1,0,999.9,0,0.575539568345324
"919",6,81.5,10,9.1,0,999.9,0,0.520383693045564
"920",7,71.5,10,7.5,0,999.9,0,0.522781774580336
"921",1,74.7,10,7,0,999.9,0,0.673860911270983
"922",2,78.2,9.7,8.4,0.17,999.9,0,0.570743405275779
"923",3,78.2,9.2,4.4,0.22,999.9,0,0.546762589928058
"924",4,77.3,9.4,8.2,0.05,999.9,0,0.357314148681055
"925",5,78.4,10,8.5,0.7,999.9,0,0.666666666666667
"926",6,72.2,9.9,7.6,0,999.9,0,0.616306954436451
"927",7,71,10,5.2,0,999.9,0,0.832134292565947
"928",1,73.1,10,10.3,0,999.9,0,0.649880095923261
"929",2,69.2,10,6.7,0,999.9,0,0.726618705035971
"930",3,76,9.5,3.3,0,999.9,0,0.601918465227818
"931",4,80.5,10,6.8,0,999.9,0,0.544364508393285
"932",5,77.3,9.1,8,0.64,999.9,1,0.525179856115108
"933",6,81.5,10,6.1,0.65,999.9,0,0.520383693045564
"934",7,78,8,8.7,1.21,999.9,1,0.513189448441247
"935",1,80.3,10,5.2,0.03,999.9,0,0.721822541966427
"936",2,71.5,10,10.2,0.03,999.9,0,0.575539568345324
"937",3,73.1,10,7.3,0,999.9,0,0.741007194244604
"938",4,76.6,10,6.8,0,999.9,0,0.50599520383693
"939",5,78.6,8,8.1,0.07,999.9,0,0.597122302158273
"940",6,74.2,10,12.4,0,999.9,0,0.743405275779377
"941",7,72.7,10,11.4,0,999.9,0,0.621103117505995
"942",1,73.5,10,4.9,0,999.9,0,0.664268585131894
"943",2,76.8,10,3.5,0,999.9,0,0.60431654676259
"944",3,77.9,10,4,0,999.9,0,1
"945",4,77.2,9.6,5.4,0,999.9,0,0.558752997601918
"946",5,76.8,9,7.6,0,999.9,0,0.738609112709832
"947",6,62.9,10,12.4,0.66,999.9,0,0.918465227817746
"948",7,67.7,10,7.2,0.01,999.9,0,0.928057553956835
"949",1,71.9,10,6.1,0,999.9,0,0.776978417266187
"950",2,70.5,10,6.6,0,999.9,0,0.556354916067146
"951",3,70.4,10,4.4,0,999.9,0,0.544364508393285
"952",4,74.6,10,3.5,0,999.9,0,0.546762589928058
"953",5,75.6,10,7.7,0,999.9,0,0.597122302158273
"954",6,74,10,8.5,0,999.9,0,0.537170263788969
"955",7,69.4,10,8.4,0,999.9,0,0.649880095923261
"956",1,69.3,10,3.2,0,999.9,0,0.453237410071942
"957",2,74,10,4.8,0,999.9,0,0.657074340527578
"958",3,76.5,9.8,6.6,0,999.9,0,0.609112709832134
"959",4,77.1,9.8,6.5,0,999.9,0,0.609112709832134
"960",5,78.3,9.4,12.4,0.21,999.9,0,0.544364508393285
"961",6,75.1,10,10.3,0.07,999.9,0,0.762589928057554
"962",7,74.8,10,6,0,999.9,0,0.841726618705036
"963",1,77.2,10,5.8,0,999.9,0,0.563549160671463
"964",2,79.5,10,7,0.06,999.9,0,0.510791366906475
"965",3,75.2,9.5,11.1,0.69,999.9,0,0.573141486810552
"966",4,69.5,10,8.2,0.05,999.9,0,0.49400479616307
"967",5,67.7,10,7.5,0,999.9,0,0.623501199040767
"968",6,64.4,10,5.5,0,999.9,0,0.553956834532374
"969",7,68.6,10,5.7,0,999.9,0,0.573141486810552
"970",1,70.3,10,7.4,0,999.9,0,0.513189448441247
"971",2,70.6,9.7,4.6,0.16,999.9,0,0.352517985611511
"972",3,70,8.5,4.1,0.04,999.9,0,0.438848920863309
"973",4,70.3,9.5,4.4,0,999.9,0,0.592326139088729
"974",5,70.1,9.9,11.1,0,999.9,0,0.465227817745803
"975",6,64.5,9.8,12.7,0,999.9,0,0.906474820143885
"976",7,64,10,4.1,0,999.9,0,0.551558752997602
"977",1,68.4,9.7,6.3,0.26,999.9,0,0.517985611510791
"978",2,73.5,9.8,10.9,0,999.9,0,0.419664268585132
"979",3,64.1,10,11,0,999.9,0,0.390887290167866
"980",4,58.4,10,8,0,999.9,0,0.256594724220624
"981",5,60.6,10,7.7,0,999.9,0,0.448441247002398
"982",6,63.5,10,5.3,0,999.9,0,0.386091127098321
"983",7,64.5,10,8.9,0,999.9,0,0.465227817745803
"984",1,62.5,10,6.9,0,999.9,0,0.474820143884892
"985",2,64,10,5.1,0,999.9,0,0.359712230215827
"986",3,67,10,7.2,0,999.9,0,0.443645083932854
"987",4,67.6,9.3,5.2,0,999.9,0,0.39568345323741
"988",5,67.9,7.5,3.9,0.07,999.9,1,0.462829736211031
"989",6,74.9,10,7.5,0,999.9,0,0.640287769784173
"990",7,77.8,10,7.8,0,999.9,0,0.683453237410072
"991",1,78.4,10,7.1,0,999.9,0,0.649880095923261
"992",2,69.2,10,7.5,0,999.9,0,0.553956834532374
"993",3,70.3,7.7,5.7,0.16,999.9,0,0.400479616306954
"994",4,76.7,9.4,7.3,0.07,999.9,0,0.685851318944844
"995",5,84,10,5.9,0,999.9,0,0.637889688249401
"996",6,85.2,10,6,0,999.9,0,0.616306954436451
"997",7,84.4,10,5.3,0,999.9,0,0.693045563549161
"998",1,82.3,10,5.7,0,999.9,0,0.647482014388489
"999",2,81.1,10,5.6,0,999.9,0,0.671462829736211
"1000",3,82,10,7.5,0,999.9,0,0.498800959232614
"1001",4,70.8,10,10.1,0,999.9,0,0.443645083932854
"1002",5,62.9,10,7.8,0,999.9,0,0.422062350119904
"1003",6,64.3,10,9.6,0,999.9,0,0.645083932853717
"1004",7,61.8,10,9.5,0,999.9,0,0.489208633093525
"1005",1,61.5,10,8.2,0,999.9,0,0.743405275779377
"1006",2,70.5,10,9,0,999.9,0,0.50599520383693
"1007",3,72.2,9.3,10.7,0,999.9,0,0.47242206235012
"1008",4,70.7,9.5,9.2,0.12,999.9,0,0.482014388489209
"1009",5,65.9,10,4.4,0.06,999.9,0,0.49400479616307
"1010",6,65.2,4.4,5.7,0.13,999.9,0,0.496402877697842
"1011",7,70.5,8.6,13,0.19,999.9,0,0.407673860911271
"1012",1,65.5,10,9.4,0.44,999.9,0,0.424460431654676
"1013",2,67.5,10,3.2,0,999.9,0,0.491606714628297
"1014",3,63.9,9.4,11.8,0,999.9,0,0.388489208633094
"1015",4,59.5,4.4,13.7,0.99,999.9,0,0.182254196642686
"1016",5,58.1,9.2,6.9,0.16,999.9,0,0.537170263788969
"1017",6,62.1,8.3,6.2,0,999.9,0,0.544364508393285
"1018",7,64.6,5,5,0,999.9,1,0.254196642685851
"1019",1,60.9,8.7,12.9,5.2,999.9,0,0.235011990407674
"1020",2,52.3,10,7.1,0.31,999.9,0,0.52757793764988
"1021",3,57.4,10,9.9,0,999.9,0,0.426858513189448
"1022",4,60,10,10.2,0,999.9,0,0.558752997601918
"1023",5,61.1,10,7.2,0,999.9,0,0.556354916067146
"1024",6,64.7,10,7.4,0,999.9,0,0.738609112709832
"1025",7,68.6,10,11.3,0,999.9,0,0.654676258992806
"1026",1,66,8.6,12.5,0,999.9,0,0.47242206235012
"1027",2,53.1,7.6,8.6,1.19,999.9,0,0.477218225419664
"1028",3,47.8,7.8,11,0.51,999.9,0,0.354916067146283
"1029",4,44.8,10,7,0.43,999.9,0,0.414868105515588
"1030",5,48.2,10,7.5,0,999.9,0,0.508393285371703
"1031",6,45.3,10,13.6,0,999.9,0,0.664268585131894
"1032",7,38.7,9.4,10.9,0,999.9,0,0.422062350119904
"1033",1,40,10,7.6,0.01,999.9,0,0.371702637889688
"1034",2,45,10,11.5,0,999.9,0,0.400479616306954
"1035",3,37.8,10,12.2,0,999.9,0,0.517985611510791
"1036",4,39.8,9.3,6.8,0,999.9,0,0.666666666666667
"1037",5,47.6,2.9,4.9,0.34,999.9,0,0.434052757793765
"1038",6,45.9,8.9,10.4,0.07,999.9,0,0.594724220623501
"1039",7,46,6.3,8.3,0,999.9,1,0.510791366906475
"1040",1,51.5,3.3,2.9,0.44,999.9,1,0.556354916067146
"1041",2,41.7,10,10.3,0.01,999.9,0,0.422062350119904
"1042",3,43.4,10,10.3,0,999.9,0,0.326139088729017
"1043",4,37.8,10,4.6,0,999.9,0,0.520383693045564
"1044",5,39,10,9,0,999.9,0,0.273381294964029
"1045",6,24.9,9.7,8.4,0,999.9,0,0.328537170263789
"1046",7,30.1,10,7.9,0,999.9,0,0.352517985611511
"1047",1,39,8.9,3.5,0.01,999.9,0,0.297362110311751
"1048",2,37.9,6.3,5.2,0.09,999.9,0,0.424460431654676
"1049",3,40.8,7.1,7.3,0,999.9,0,0.381294964028777
"1050",4,47.9,7.9,10.6,0.05,999.9,0,0.402877697841727
"1051",5,36.2,10,10.4,0.18,999.9,0,0.534772182254197
"1052",6,39.5,9.2,8.8,0,999.9,0,0.47242206235012
"1053",7,43.7,4,12.2,0.53,999.9,0,0.371702637889688
"1054",1,35,10,12.3,0.57,999.9,0,0.357314148681055
"1055",2,39.2,10,11.8,0,999.9,0,0.529976019184652
"1056",3,42.1,10,13.3,0,999.9,0,0.314148681055156
"1057",4,29.2,10,8,0.04,999.9,0,0.273381294964029
"1058",5,37.2,10,8,0,999.9,0,0.00479616306954436
"1059",6,44.8,10,10,0,999.9,0,0.34052757793765
"1060",7,48.8,10,10.4,0,999.9,0,0.414868105515588
"1061",1,38.9,10,6.6,0,999.9,0,0.294964028776978
"1062",2,46.3,10,4.5,0,999.9,0,0.558752997601918
"1063",3,55.8,10,13.9,0,999.9,0,0.580335731414868
"1064",4,44.3,10,6.8,0,999.9,0,0.551558752997602
"1065",5,47.3,10,8.8,0,999.9,0,0.501199040767386
"1066",6,42.2,10,4.6,0,999.9,0,0.894484412470024
"1067",7,44.2,10,4.9,0,999.9,0,0.517985611510791
"1068",1,44.6,9.9,3.6,0,999.9,0,0.323741007194245
"1069",2,57.1,10,15.2,0,999.9,0,0.642685851318945
"1070",3,41.3,9.9,22.4,0.01,999.9,0,0.405275779376499
"1071",4,31.7,10,13.8,0,999.9,0,0.410071942446043
"1072",5,25.6,9.1,11.3,0,999.9,0,0.201438848920863
"1073",6,25.2,10,10.3,0,999.9,0,0.465227817745803
"1074",7,30,7.8,12.4,0.01,1.2,0,0.282973621103118
"1075",1,26.9,10,9,0,999.9,0,0.294964028776978
"1076",2,31.5,9.9,6.5,0,999.9,0,0.474820143884892
"1077",3,25.2,9,14,0.03,1.2,0,0.342925659472422
"1078",4,27.9,9.6,11.3,0,999.9,0,0.381294964028777
"1079",5,25.2,9.8,10.7,0,999.9,0,0.424460431654676
"1080",6,26.8,9.9,9.1,0,999.9,0,0.544364508393285
"1081",7,39.5,10,7.9,0,999.9,0,0.553956834532374
"1082",1,38.8,9.7,3.3,0,999.9,0,0.45083932853717
"1083",2,43.7,7.7,8.5,0,999.9,0,0.443645083932854
"1084",3,44.2,9.5,11.1,0.02,999.9,0,0.532374100719424
"1085",4,35.1,10,8,0,999.9,0,0.390887290167866
"1086",5,36.1,10,7.5,0,999.9,0,0.49400479616307
"1087",6,38.7,7,6.6,0,999.9,0,0.58273381294964
"1088",7,32.8,8.4,9.3,0,999.9,0,0.414868105515588
"1093",5,7.2,8.7,5.1,0,2,0,0.143884892086331
"1094",6,12.7,4.8,6.9,0,2,0,0.079136690647482
"1095",7,10.5,6.9,11.2,0.02,2,0,0.191846522781775
"1096",1,1.1,10,7,0,2,0,0
"1097",2,-0.5,10,9.2,0,2,0,0.897091722595078
"1098",3,-2.8,10,9.2,0,2,0,0.0604026845637584
"1099",4,12.2,8.1,11,0,2,0,0.0939597315436242
"1100",5,8.3,9.6,11.1,0,2,0,0.154362416107383
"1101",6,5.3,10,9.2,0,2,0,0.293064876957494
"1102",7,6.7,10,5.5,0,2,0,0.118568232662192
"1103",1,17.7,9.6,11.1,0,1.2,0,0
"1104",2,34,6.5,12,0.03,1.2,0,0.192393736017897
"1105",3,30.5,3.9,6,0,1.2,1,0.266219239373602
"1106",4,38.6,2.4,10.6,0,1.2,1,0.41834451901566
"1107",5,56.6,8.7,15.9,0.01,999.9,0,0.373601789709172
"1108",6,24.3,9.4,16.8,0.14,999.9,0,0.389261744966443
"1109",7,14,9.4,12.5,0,999.9,0,0.187919463087248
"1110",1,13.2,9.8,6.4,0,999.9,0,0.0693512304250559
"1112",3,14.4,4.7,10.2,0.01,1.2,0,0.181208053691275
"1113",4,14.3,9.8,8.2,0,1.2,0,0.259507829977629
"1114",5,22.6,9.9,14.9,0,1.2,0,0.208053691275168
"1115",6,32.6,10,12.5,0,1.2,0,0.393736017897092
"1116",7,39.7,10,10.4,0,999.9,0,0.440715883668904
"1117",1,41.8,5.2,4.7,0,999.9,0,0.413870246085011
"1118",2,48.9,4.2,9,0.4,999.9,1,0.427293064876958
"1119",3,36,8.3,10.1,0.29,999.9,0,0.413870246085011
"1120",4,29.4,9.6,5.9,0.01,999.9,0,0.178970917225951
"1121",5,32.9,9.4,7.6,0,999.9,0,0.241610738255034
"1122",6,43.4,10,12.3,0,999.9,0,0.514541387024608
"1123",7,48.5,10,13.8,0,999.9,0,0.494407158836689
"1124",1,36.3,10,6.2,0,999.9,0,0.308724832214765
"1125",2,28.4,9.5,13.2,0,999.9,0,0.266219239373602
"1126",3,22.2,10,6.8,0,999.9,0,0.230425055928412
"1127",4,35.8,10,14.5,0,999.9,0,0.391498881431767
"1128",5,28.8,10,11.5,0,999.9,0,0.45413870246085
"1129",6,11.8,10,10.2,0,999.9,0,0.315436241610738
"1130",7,27.6,10,11.4,0,999.9,0,0.214765100671141
"1132",2,6.6,8.8,7,0.01,2,1,0.0201342281879195
"1133",3,13.4,7.5,4.8,0.15,3.1,1,0.123042505592841
"1134",4,18.4,5.9,7.1,0.05,3.9,0,0.0223713646532438
"1135",5,14.4,8.7,6.9,0.04,3.1,0,0.0492170022371365
"1137",7,21,7.9,10.5,0.14,9.8,0,0.00223713646532438
"1138",1,22.4,5.4,8,0.19,13,1,0.00894854586129754
"1139",2,16.9,10,6.4,0.15,11.8,0,0.087248322147651
"1140",3,24.5,10,5.7,0,11,0,0.248322147651007
"1141",4,34,6.8,7.4,0,5.9,0,0.286353467561521
"1142",5,41.5,1.3,5.8,0,2,1,0.369127516778524
"1143",6,36.2,9.9,10.6,0,1.2,0,0.29082774049217
"1144",7,25.4,9,6.7,0,2,1,0.158836689038031
"1145",1,29,8.6,8.9,0.09,1.2,0,0.120805369127517
"1146",2,44.5,7.3,8.9,0,999.9,0,0.205816554809843
"1147",3,59.3,6.7,11.5,1.94,999.9,0,0.250559284116331
"1148",4,32.8,8.1,10.2,1.22,999.9,0,0.237136465324385
"1149",5,34.6,10,12.7,0.11,999.9,0,0.322147651006711
"1150",6,40.7,6.5,10.3,0.14,999.9,0,0.308724832214765
"1151",7,37.7,8.4,9.5,0,999.9,0,0.331096196868009
"1152",1,41.6,9.3,17.9,0.11,999.9,0,0.272930648769575
"1153",2,41.9,10,8.1,0.03,999.9,0,0.205816554809843
"1154",3,50.1,10,11.1,0,999.9,0,0.353467561521253
"1155",4,51.8,9.5,9.9,0,999.9,0,0.25503355704698
"1156",5,39.5,7.2,11.7,0,999.9,0,0.65324384787472
"1157",6,37.4,10,6,0.32,999.9,0,0.353467561521253
"1158",7,38.1,10,7.3,0,999.9,0,0.293064876957494
"1159",1,38.6,10,8.8,0,999.9,0,0.257270693512304
"1160",2,37.9,10,13.8,0,999.9,0,0.295302013422819
"1161",3,36.1,5.5,8.4,0.08,999.9,0,0.268456375838926
"1162",4,31.7,8,11.9,0.04,999.9,0,0.275167785234899
"1163",5,28.8,10,10,0.01,999.9,0,0.284116331096197
"1164",6,30.1,10,5.8,0,999.9,0,0.47427293064877
"1165",7,33.4,10,5.4,0,999.9,0,0.337807606263982
"1166",1,35.1,10,8.4,0,999.9,0,0.192393736017897
"1167",2,36.9,10,7.7,0,999.9,0,0.286353467561521
"1168",3,31.8,8.6,9.2,0,1.2,1,0.23489932885906
"1169",4,31.7,10,9.9,0,999.9,0,0.293064876957494
"1170",5,39.9,10,7.3,0,999.9,0,0.353467561521253
"1171",6,32.6,10,11.4,0,999.9,0,0.378076062639821
"1172",7,36.7,9.5,9.7,0.14,999.9,0,0.54586129753915
"1173",1,40.8,10,2.9,0,999.9,0,0.34675615212528
"1174",2,41.5,10,11.8,0,999.9,0,0.281879194630872
"1175",3,33.8,10,17,0,999.9,0,0.400447427293065
"1176",4,34.3,10,13,0,999.9,0,0.34675615212528
"1177",5,35.3,10,6,0,999.9,0,0.306487695749441
"1178",6,36.7,10,7.8,0,999.9,0,0.48993288590604
"1179",7,36.8,10,15,0,999.9,0,0.259507829977629
"1180",1,34.6,10,13.4,0,999.9,0,0.322147651006711
"1181",2,41.4,10,10,0,999.9,0,0.364653243847875
"1182",3,49.9,5.7,10.4,0.39,999.9,0,0.313199105145414
"1183",4,45.7,9.9,5.3,0.04,999.9,0,0.348993288590604
"1184",5,45.4,6.1,6.9,0.08,999.9,0,0.214765100671141
"1185",6,39.6,10,7.7,0,999.9,0,0.38255033557047
"1186",7,46,9.8,11.5,0,999.9,0,0.351230425055928
"1187",1,33.8,10,8.8,0.05,999.9,0,0.440715883668904
"1188",2,33.1,10,5.9,0,999.9,0,0.315436241610738
"1189",3,40.2,5,9.5,0,999.9,0,0.161073825503356
"1190",4,32.8,7.1,14.6,0.07,999.9,0,0.369127516778524
"1191",5,32.3,9.3,7.1,0,999.9,0,0.310961968680089
"1192",6,35.6,6.6,10.5,0.09,999.9,0,0.36241610738255
"1193",7,29.2,10,8.7,0,999.9,0,0.228187919463087
"1194",1,31.9,10,5,0,999.9,0,0.187919463087248
"1195",2,34.5,6.1,6.8,0.03,1.2,0,0.286353467561521
"1196",3,37.1,8.7,5.7,0,999.9,0,0.402684563758389
"1197",4,48.5,9.8,9.6,0,999.9,0,0.527964205816555
"1198",5,59.5,9.3,10.6,0.02,999.9,0,0.487695749440716
"1199",6,45.8,9.3,9.5,0.02,999.9,0,0.554809843400447
"1200",7,40.4,4.7,16.9,0.29,999.9,0,0.348993288590604
"1201",1,36.7,7.3,13.2,0.47,999.9,0,0.156599552572707
"1202",2,31.3,6.8,13.2,0.33,999.9,0,0.447427293064877
"1203",3,35,10,10.7,0,999.9,0,0.371364653243848
"1204",4,35.1,8.9,9.7,0,999.9,0,0.210290827740492
"1205",5,41.1,7.3,9.4,0.1,999.9,0,0.427293064876958
"1206",6,46.8,10,4.6,0.03,999.9,0,0.604026845637584
"1207",7,47.2,10,4.1,0,999.9,0,0.322147651006711
"1208",1,51,10,9.2,0,999.9,0,0.369127516778524
"1209",2,51.9,10,9.1,0,999.9,0,0.409395973154362
"1210",3,55.8,10,6.3,0,999.9,0,0.402684563758389
"1211",4,49,10,12.1,0,999.9,0,0.485458612975392
"1212",5,49.3,10,3.2,0,999.9,0,0.447427293064877
"1213",6,51.9,10,10.2,0,999.9,0,0.534675615212528
"1214",7,43.9,10,13.4,0.03,999.9,0,0.32662192393736
"1215",1,44.5,10,5.8,0,999.9,0,0.429530201342282
"1216",2,57.9,10,9.5,0,999.9,0,0.572706935123042
"1218",4,77.2,10,14.8,0,999.9,1,0.572706935123042
"1219",5,65.4,7.7,6.4,0.45,999.9,0,0.467561521252796
"1220",6,67.9,10,14.7,0.19,999.9,0,0.628635346756152
"1221",7,70.7,10,7.1,0,999.9,0,0.718120805369127
"1222",1,63.5,10,8,0,999.9,0,0.407158836689038
"1223",2,60.3,10,5.9,0,999.9,0,0.606263982102908
"1224",3,69.8,10,6,0,999.9,0,0.604026845637584
"1225",4,71.1,9.8,11.3,0,999.9,0,0.579418344519016
"1226",5,66.1,9.8,9.5,0.21,999.9,0,0.550335570469799
"1227",6,53.5,10,12,0.04,999.9,0,0.438478747203579
"1228",7,49.1,7.9,10.5,0.02,999.9,0,0.371364653243848
"1229",1,54.4,8.1,7.1,0.43,999.9,0,0.348993288590604
"1230",2,63.8,8.4,8.3,0.37,999.9,1,0.570469798657718
"1231",3,64,7.2,8.2,0.92,999.9,0,0.469798657718121
"1232",4,62.6,10,5.6,0,999.9,0,0.505592841163311
"1233",5,65.2,9.6,5.9,0,999.9,0,0.583892617449664
"1234",6,58.4,10,9.1,0,999.9,0,0.597315436241611
"1235",7,61.1,4.8,5.1,0.03,999.9,0,0.505592841163311
"1236",1,51.5,9.2,9.1,0.01,999.9,0,0.514541387024608
"1237",2,54.8,6.4,5.8,0.12,999.9,0,0.404921700223714
"1238",3,60,4,4.3,1.24,999.9,1,0.590604026845638
"1239",4,63.7,8.3,3.2,0.05,999.9,0,0.554809843400447
"1240",5,71.8,10,5.3,0,999.9,0,0.639821029082774
"1241",6,78.5,10,6.6,0,999.9,0,0.606263982102908
"1242",7,78.3,9.1,5.2,0.13,999.9,0,0.715883668903803
"1243",1,83.4,10,4.1,0,999.9,0,0.782997762863535
"1244",2,84.1,10,6.5,0,999.9,0,0.794183445190157
"1245",3,77.7,10,4.6,0,999.9,0,0.762863534675615
"1246",4,77.5,9.9,7.8,0,999.9,0,0.702460850111857
"1247",5,77.7,9.8,9.1,0.22,999.9,0,0.68903803131991
"1249",7,60.9,10,8.7,0,999.9,0,0.639821029082774
"1250",1,67.5,9.2,10.8,0.54,999.9,0,0.675615212527964
"1251",2,68,10,9.6,0,999.9,0,0.574944071588367
"1252",3,67.2,10,11.2,0,999.9,0,0.48993288590604
"1253",4,63.5,10,7.1,0.01,999.9,0,0.630872483221476
"1254",5,73.8,10,6.4,0.04,999.9,0,0.523489932885906
"1255",6,65.6,10,6.8,0,999.9,0,0.539149888143177
"1256",7,66.5,8.6,4.6,0.28,999.9,0,0.633109619686801
"1257",1,65.5,4.4,5.5,0.29,999.9,1,0.442953020134228
"1258",2,64.1,3.9,8.7,0.1,999.9,0,0.480984340044743
"1259",3,70.6,6.3,6,0,999.9,0,0.58165548098434
"1260",4,75.1,7.5,7,0,999.9,0,0.487695749440716
"1261",5,72.9,10,3.9,0,999.9,0,0.498881431767338
"1262",6,76.6,10,6.7,0,999.9,0,0.684563758389262
"1263",7,82.2,9.5,9,0.63,999.9,0,0.65324384787472
"1264",1,86.3,10,9.3,0,999.9,0,0.662192393736018
"1265",2,86.7,10,11.4,0,999.9,0,0.697986577181208
"1266",3,73.3,9.2,6.6,0.08,999.9,0,0.586129753914989
"1267",4,70.4,9.8,6.3,0.03,999.9,0,0.796420581655481
"1268",5,66.5,4.4,10.6,0.11,999.9,1,0.299776286353468
"1269",6,63.2,6.2,12.3,2.56,999.9,1,0.425055928411633
"1270",7,68.3,8.7,5.4,0.73,999.9,0,0.684563758389262
"1271",1,73.7,10,6.3,0,999.9,0,0.751677852348993
"1272",2,70.1,10,10,0,999.9,0,0.718120805369127
"1273",3,74.9,10,9.7,0,999.9,0,0.586129753914989
"1274",4,73.3,9.1,7.4,0.96,999.9,0,0.655480984340045
"1275",5,76.1,8.5,3.2,0.04,999.9,0,0.646532438478747
"1276",6,83.5,10,8.4,0,999.9,0,0.552572706935123
"1277",7,87.3,10,9.9,0,999.9,0,0.747203579418344
"1278",1,84.9,9.9,11.2,0,999.9,0,0.995525727069351
"1279",2,77.2,10,6.4,0.01,999.9,0,0.731543624161074
"1280",3,78.5,10,6.1,0,999.9,0,0.655480984340045
"1281",4,83.9,9.8,6.9,0,999.9,0,0.662192393736018
"1282",5,80.3,7.8,6.7,0.15,999.9,0,0.68903803131991
"1283",6,74.8,10,11.1,0.52,999.9,0,0.796420581655481
"1284",7,71.7,10,7,0,999.9,0,0.666666666666667
"1285",1,75.6,10,4.7,0,999.9,0,0.65324384787472
"1286",2,80.1,10,7.3,0,999.9,0,0.601789709172259
"1287",3,82.2,10,8.5,0,999.9,0,0.619686800894855
"1288",4,78.3,10,6.7,0,999.9,0,0.456375838926175
"1289",5,79.3,10,7.7,0,999.9,0,0.592841163310962
"1290",6,82.1,10,7.9,0,999.9,0,0.639821029082774
"1291",7,78.3,9.8,5,0.01,999.9,0,0.570469798657718
"1292",1,81,8.7,4.7,0.22,999.9,0,0.624161073825503
"1293",2,83,9.7,4.7,0,999.9,0,0.559284116331096
"1294",3,77,9.9,7.3,0.17,999.9,0,0.47427293064877
"1295",4,72.6,10,7.8,0,999.9,0,0.686800894854586
"1296",5,76.7,10,7.4,0,999.9,0,0.548098434004474
"1297",6,75.7,9.6,11.5,0.01,999.9,0,0.644295302013423
"1298",7,71.5,8.8,10.8,0.52,999.9,0,0.597315436241611
"1299",1,71.6,9,11.9,0.06,999.9,0,0.586129753914989
"1300",2,73.6,10,8.8,0.26,999.9,0,0.700223713646532
"1301",3,75.7,9.6,4.8,0,999.9,0,0.592841163310962
"1302",4,79.1,10,5.5,0,999.9,0,0.615212527964206
"1303",5,77.5,10,8.9,0,999.9,0,0.599552572706935
"1304",6,71.1,10,8.3,0,999.9,0,0.597315436241611
"1305",7,71.9,10,4.8,0,999.9,0,0.612975391498881
"1306",1,72.4,10,4,0,999.9,0,0.543624161073825
"1307",2,72.5,10,5.7,0,999.9,0,0.557046979865772
"1308",3,74.3,10,6.7,0,999.9,0,0.664429530201342
"1309",4,73.7,8.8,5.8,0.01,999.9,0,0.897091722595078
"1310",5,77.7,10,7.8,0.04,999.9,0,0.713646532438479
"1311",6,77.1,9.3,4.9,0,999.9,0,0.80089485458613
"1312",7,83.2,10,7.9,0,999.9,0,0.825503355704698
"1313",1,84.5,10,11.4,0,999.9,0,0.731543624161074
